Year,Company,Region,Crop,Season,Area_Hectares,Production_Tonnes,Yield_Tonnes_Per_Hectare,Rainfall_mm,Temperature_C,Fertilizer_Cost,Pesticide_Cost,Irrigation_Cost,Labor_Cost,Storage_Transport_Cost,Total_Cost,Cost_Per_Hectare,Selling_Price_Per_Tonne,Revenue,Profit,Profit_Margin
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Maize,Kharif,436,1395.2,3.2,1030,26.5,3375825.92,2466508.68,3332252.08,6041283.58,1084070.4,16299940.66,37385.18,30515.22,42574834.94,26274894.28,61.71
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Cotton,Kharif,582,1018.5,1.75,888,25.0,5007554.19,2013583.23,5452210.92,5974931.31,902391.0,19350670.65,33248.57,86929.34,88537532.79,69186862.14,78.14
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Mustard,Rabi,890,1593.1,1.79,895,25.6,8199472.1,4854611.8,7207015.3,9456428.0,1962699.2,31680226.4,35595.76,74814.15,119186422.36,87506195.96,73.42
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Sugarcane,Annual,490,40420.1,82.49,752,31.1,4926055.75,2178547.35,3802309.35,4611612.95,34195404.6,49713930.0,101457.0,4694.52,189752967.85,140039037.85,73.8
2025,Bindisa Agriculture Private Limited,Uttar Pradesh,Groundnut,Kharif,542,1295.38,2.39,709,27.8,5352602.3,1676340.96,3561511.81,6040386.75,1661972.54,18292814.36,33750.58,70854.33,91783282.0,73490467.64,80.07
2025,Bindisa Agriculture Private Limited,Punjab,Wheat,Rabi,739,2150.49,2.91,453,33.4,6259267.18,3252564.4,3116514.49,10740167.82,2989181.1,26357694.99,35666.7,34979.47,75223000.44,48865305.45,64.96
2025,Bindisa Agriculture Private Limited,Punjab,Rice,Kharif,125,477.5,3.82,561,35.5,1311219.38,445456.25,669828.12,1544467.5,508537.5,4479508.75,35836.07,38942.32,18594957.8,14115449.05,75.91
2025,Bindisa Agriculture Private Limited,Punjab,Soybean,Kharif,573,1014.21,1.77,740,36.6,5050676.98,2017859.61,2691484.14,7015038.45,1180540.44,17955599.62,31336.12,62381.02,63267454.29,45311854.67,71.62
2025,Bindisa Agriculture Private Limited,Punjab,Maize,Kharif,195,551.85,2.83,536,28.0,1820104.65,702604.5,1131859.95,2899910.32,403954.2,6958433.62,35684.27,31972.46,17644002.05,10685568.43,60.56
2025,Bindisa Agriculture Private Limited,Punjab,Cotton,Kharif,188,278.24,1.48,496,28.7,1762184.16,968360.74,1239808.3,2741669.8,187533.76,6899556.76,36699.77,88491.56,24621891.65,17722334.89,71.98
2025,Bindisa Agriculture Private Limited,Punjab,Mustard,Rabi,609,1053.57,1.73,763,26.0,4683283.08,2608319.59,4825831.71,5297523.52,734338.29,18149296.19,29801.8,63434.38,66832559.74,48683263.55,72.84
2025,Bindisa Agriculture Private Limited,Punjab,Sugarcane,Annual,218,13097.44,60.08,460,34.5,2221692.5,1275681.5,1832394.64,3459246.89,16044364.0,24833379.53,113914.59,4214.08,55193659.96,30360280.43,55.01
2025,Bindisa Agriculture Private Limited,Punjab,Groundnut,Kharif,240,429.6,1.79,747,36.2,1761994.8,675384.0,1310686.8,3496216.8,359145.6,7603428.0,31680.95,76461.56,32847886.18,25244458.18,76.85
2025,Bindisa Agriculture Private Limited,Haryana,Wheat,Rabi,381,1405.89,3.69,713,25.5,3579752.17,989504.62,1982015.34,6201062.65,1815003.99,14567338.77,38234.48,29149.28,40980681.26,26413342.49,64.45
2025,Bindisa Agriculture Private Limited,Haryana,Rice,Kharif,402,1620.06,4.03,428,24.8,3542878.26,2014080.3,3495830.19,5904797.1,1070859.66,16028445.51,39871.75,36831.38,59669045.48,43640599.97,73.14
2025,Bindisa Agriculture Private Limited,Haryana,Soybean,Kharif,674,997.52,1.48,366,23.9,5873576.37,2143983.89,2383287.59,10028597.65,1275828.08,21705273.58,32203.67,54359.57,54224758.27,32519484.69,59.97
2025,Bindisa Agriculture Private Limited,Haryana,Maize,Kharif,195,499.2,2.56,450,21.5,1479315.82,767736.45,1485982.88,2026783.2,470246.4,6230064.75,31949.05,30956.73,15453599.62,9223534.87,59.69
2025,Bindisa Agriculture Private Limited,Haryana,Cotton,Kharif,347,496.21,1.43,624,23.8,3199610.66,1813356.07,1315983.62,5602969.09,461475.3,12393394.74,35715.83,79002.44,39201800.75,26808406.01,68.39
2025,Bindisa Agriculture Private Limited,Haryana,Mustard,Rabi,283,475.44,1.68,735,27.1,2907196.74,1060241.1,2433456.15,2435316.88,532492.8,9368703.67,33104.96,72874.66,34647528.35,25278824.68,72.96
2025,Bindisa Agriculture Private Limited,Haryana,Sugarcane,Annual,546,38247.3,70.05,667,37.1,3942483.09,2362187.1,2535222.69,8210933.64,53240241.6,70291068.12,128738.22,4055.05,155094713.87,84803645.75,54.68
2025,Bindisa Agriculture Private Limited,Haryana,Groundnut,Kharif,669,1023.57,1.53,419,35.3,4352049.04,2579383.02,3440643.58,6058734.94,715475.43,17146286.01,25629.72,73443.99,75175064.84,58028778.83,77.19
2025,Bindisa Agriculture Private Limited,Karnataka,Wheat,Rabi,757,2838.75,3.75,1136,26.3,7800385.38,3708069.88,4760265.81,11124209.62,2259645.0,29652575.69,39171.17,29893.43,84859974.41,55207398.72,65.06
2025,Bindisa Agriculture Private Limited,Karnataka,Rice,Kharif,278,1270.46,4.57,933,33.3,2654769.34,1192489.34,1546361.1,4313726.0,1190421.02,10897766.8,39200.6,38523.51,48942578.51,38044811.71,77.73
2025,Bindisa Agriculture Private Limited,Karnataka,Soybean,Kharif,257,555.12,2.16,679,30.8,2259905.08,690442.06,883752.32,2279168.52,419670.72,6532938.7,25419.99,53648.56,29781388.63,23248449.93,78.06
2025,Bindisa Agriculture Private Limited,Karnataka,Maize,Kharif,460,1568.6,3.41,553,30.6,3452164.3,2754714.6,3866520.8,6376855.8,1563894.2,18014149.7,39161.19,27567.45,43242302.07,25228152.37,58.34
2025,Bindisa Agriculture Private Limited,Karnataka,Cotton,Kharif,678,1064.46,1.57,730,33.4,5287901.67,3992450.46,5921807.94,8797121.19,872857.2,24872138.46,36684.57,91480.01,97376811.44,72504672.98,74.46
2025,Bindisa Agriculture Private Limited,Karnataka,Mustard,Rabi,314,489.84,1.56,561,22.7,2902344.39,1054985.05,1931180.07,5043695.65,650017.68,11582222.84,36886.06,63144.85,30930873.32,19348650.48,62.55
2025,Bindisa Agriculture Private Limited,Karnataka,Sugarcane,Annual,215,19702.6,91.64,930,28.1,1854676.0,775797.4,1022050.88,2229003.9,20155759.8,26037287.98,121103.67,4157.75,81918485.15,55881197.17,68.22
2025,Bindisa Agriculture Private Limited,Karnataka,Groundnut,Kharif,540,1171.8,2.17,795,22.3,3740096.7,3060531.0,4992713.1,6184260.9,947986.2,18925587.9,35047.38,74764.94,87609556.69,68683968.79,78.4
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Wheat,Rabi,441,1715.49,3.89,661,25.8,2998800.0,1452018.96,2691123.12,5429027.52,2379384.63,14950354.23,33901.03,35748.75,61326623.14,46376268.91,75.62
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Rice,Kharif,158,748.92,4.74,709,33.6,1469134.56,606391.36,861453.92,1760726.72,912184.56,5609891.12,35505.64,42739.72,32008631.1,26398739.98,82.47
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Soybean,Kharif,404,747.4,1.85,664,35.6,3830695.68,1521948.8,1581837.76,5199900.16,949945.4,13084327.8,32386.95,53108.63,39693390.06,26609062.26,67.04
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Maize,Kharif,777,3146.85,4.05,865,26.0,5422030.32,3247300.56,7112782.32,8673557.76,3363982.65,27819653.61,35803.93,32011.54,100735514.65,72915861.04,72.38
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Cotton,Kharif,758,1174.9,1.55,985,37.4,6101778.72,2126705.44,7054311.84,6900710.72,1541468.8,23724975.52,31299.44,76751.83,90175725.07,66450749.55,73.69
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Mustard,Rabi,242,358.16,1.48,1049,23.8,2624732.0,1210503.36,2110975.68,2802127.68,489604.72,9237943.44,38173.32,74238.17,26589142.97,17351199.53,65.26
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Sugarcane,Annual,456,36443.52,79.92,736,29.7,4107319.68,2157536.64,3765611.52,4452748.8,34949335.68,49432552.32,108404.72,4990.87,181884870.66,132452318.34,72.82
2026,Bindisa Agriculture Private Limited,Madhya Pradesh,Groundnut,Kharif,729,1501.74,2.06,910,21.8,5368647.6,3781352.16,4811458.32,11344056.48,1039204.08,26344718.64,36138.16,69306.11,104079757.63,77735038.99,74.69
2026,Bindisa Agriculture Private Limited,Maharashtra,Wheat,Rabi,406,1498.14,3.69,954,26.2,3885549.92,1490279.84,1951885.6,5786636.8,1348326.0,14462678.16,35622.36,35616.55,53358578.22,38895900.06,72.9
2026,Bindisa Agriculture Private Limited,Maharashtra,Rice,Kharif,764,3873.48,5.07,800,29.7,7049886.4,4014850.56,5587957.12,8073340.8,4996789.2,29722824.08,38904.22,37291.06,144446175.09,114723351.01,79.42
2026,Bindisa Agriculture Private Limited,Maharashtra,Soybean,Kharif,727,1228.63,1.69,1186,34.5,6823156.72,3611794.16,5116626.0,9989038.16,1482956.41,27023571.45,37171.35,57807.68,71024249.88,44000678.43,61.95
2026,Bindisa Agriculture Private Limited,Maharashtra,Maize,Kharif,177,587.64,3.32,1036,25.4,1360308.72,459053.04,1125606.72,2823886.32,776860.08,6545714.88,36981.44,31389.89,18445954.96,11900240.08,64.51
2026,Bindisa Agriculture Private Limited,Maharashtra,Cotton,Kharif,794,1238.64,1.56,1074,22.1,5480188.0,3889583.68,3068905.28,11430106.4,930218.64,24799002.0,31233.0,78447.12,97167740.72,72368738.72,74.48
2026,Bindisa Agriculture Private Limited,Maharashtra,Mustard,Rabi,290,432.1,1.49,787,33.4,2744235.2,1527116.8,2573460.0,4599492.8,371606.0,11815910.8,40744.52,66566.69,28763466.75,16947555.95,58.92
2026,Bindisa Agriculture Private Limited,Maharashtra,Sugarcane,Annual,319,23092.41,72.39,625,25.2,2141434.24,1276791.12,2996099.04,4034278.16,27710892.0,38159494.56,119622.24,5047.22,116552473.6,78392979.04,67.26
2026,Bindisa Agriculture Private Limited,Maharashtra,Groundnut,Kharif,326,678.08,2.08,1038,24.1,2309905.6,2020391.52,3157609.92,4365322.56,743853.76,12597083.36,38641.36,75993.72,51529821.66,38932738.3,75.55
2026,Bindisa Agriculture Private Limited,Rajasthan,Wheat,Rabi,861,3693.69,4.29,668,30.7,7090162.8,2607727.92,4761123.36,12244728.72,3786032.25,30489775.05,35412.05,30238.36,111691127.95,81201352.9,72.7
2026,Bindisa Agriculture Private Limited,Rajasthan,Rice,Kharif,478,1883.32,3.94,616,37.4,4350985.44,2470954.08,4052598.72,5299452.16,2015152.4,18189142.8,38052.6,34828.18,65592607.96,47403465.16,72.27
2026,Bindisa Agriculture Private Limited,Rajasthan,Soybean,Kharif,719,1179.16,1.64,507,21.0,4808039.28,3972963.92,6800877.2,7429628.32,1331271.64,24342780.36,33856.44,61482.59,72497810.82,48155030.46,66.42
2026,Bindisa Agriculture Private Limited,Rajasthan,Maize,Kharif,485,1537.45,3.17,421,27.2,5333525.6,2886409.6,2236044.0,6641512.4,1828028.05,18925519.65,39021.69,31043.22,47727398.59,28801878.94,60.35
2026,Bindisa Agriculture Private Limited,Rajasthan,Cotton,Kharif,432,483.84,1.12,325,34.3,4530954.24,2515173.12,3653199.36,4287133.44,482388.48,15468848.64,35807.52,95239.85,46080849.02,30612000.38,66.43
2026,Bindisa Agriculture Private Limited,Rajasthan,Mustard,Rabi,839,1031.97,1.23,537,26.2,7902843.04,2876561.84,4046127.84,10457631.6,1192957.32,26476121.64,31556.76,73183.95,75523640.88,49047519.24,64.94
2026,Bindisa Agriculture Private Limited,Rajasthan,Sugarcane,Annual,695,38447.4,55.32,545,31.3,7521901.6,3935812.8,5850788.0,7913214.4,52711385.4,77933102.2,112133.96,4279.22,164524883.03,86591780.83,52.63
2026,Bindisa Agriculture Private Limited,Rajasthan,Groundnut,Kharif,449,772.28,1.72,437,24.6,4993203.28,1612700.24,1998014.08,5532398.4,1078875.16,15215191.16,33886.84,75869.32,58592358.45,43377167.29,74.03
2026,Bindisa Agriculture Private Limited,Gujarat,Wheat,Rabi,635,2603.5,4.1,850,30.8,5253278.8,3469944.8,6176467.2,9401149.6,3043491.5,27344331.9,43061.94,32183.23,83789039.3,56444707.4,67.37
2026,Bindisa Agriculture Private Limited,Gujarat,Rice,Kharif,411,2022.12,4.92,883,29.3,3558898.32,2106720.24,3952965.12,6581754.0,2339592.84,18539930.52,45109.32,42014.78,84958926.93,66418996.41,78.18
2026,Bindisa Agriculture Private Limited,Gujarat,Soybean,Kharif,474,625.68,1.32,496,35.2,3365020.8,2225297.28,4010950.08,7025931.36,430467.84,17057667.36,35986.64,58293.7,36473202.22,19415534.86,53.23
2026,Bindisa Agriculture Private Limited,Gujarat,Maize,Kharif,661,2399.43,3.63,607,25.5,6396100.4,3747764.24,2959376.32,9753716.0,2648970.72,25505927.68,38586.88,31693.3,76045854.82,50539927.14,66.46
2026,Bindisa Agriculture Private Limited,Gujarat,Cotton,Kharif,502,727.9,1.45,891,37.3,4940844.64,1693828.32,2959591.2,6987639.2,907691.3,17489594.66,34839.83,85440.96,62192474.78,44702880.12,71.88
2026,Bindisa Agriculture Private Limited,Gujarat,Mustard,Rabi,726,1067.22,1.47,703,36.4,6793036.8,3843792.48,4094581.92,7267956.96,858044.88,22857413.04,31484.04,68333.92,72927326.1,50069913.06,68.66
2026,Bindisa Agriculture Private Limited,Gujarat,Sugarcane,Annual,365,27338.5,74.9,854,20.2,2753034.4,1799450.0,2873163.2,3360628.0,36660928.5,47447204.1,129992.34,4107.89,112303550.77,64856346.67,57.75
2026,Bindisa Agriculture Private Limited,Gujarat,Groundnut,Kharif,291,570.36,1.96,887,22.2,2600538.96,918558.96,1507449.84,4422618.0,781963.56,10231129.32,35158.52,73736.88,42056566.88,31825437.56,75.67
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Wheat,Rabi,217,766.01,3.53,742,21.2,1529311.84,1204384.72,1194940.88,2831971.52,882443.52,7643052.48,35221.44,34000.56,26044768.97,18401716.49,70.65
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Rice,Kharif,686,2867.48,4.18,900,36.8,5817005.6,1980674.08,2630014.24,10051711.04,3670374.4,24149779.36,35203.76,38660.1,110857063.55,86707284.19,78.22
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Soybean,Kharif,548,1123.4,2.05,799,21.0,4752650.56,1773021.12,4556641.92,5852683.84,1011060.0,17946057.44,32748.28,60354.98,67802784.53,49856727.09,73.53
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Maize,Kharif,902,2967.58,3.29,772,22.9,8826250.4,2365116.16,3231180.48,12376378.08,3101121.1,29900046.22,33148.61,29845.64,88569324.35,58669278.13,66.24
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Cotton,Kharif,708,1189.44,1.68,998,28.5,6710310.72,2155888.32,6614985.6,7909096.32,1482042.24,24872323.2,35130.4,77209.97,91836626.72,66964303.52,72.92
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Mustard,Rabi,255,459.0,1.8,992,29.1,2377660.8,1484650.8,1254028.8,2969301.6,579717.0,8665359.0,33981.8,75665.84,34730620.56,26065261.56,75.05
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Sugarcane,Annual,909,64984.41,71.49,762,31.3,7805619.36,3870667.44,5247838.8,15244075.44,66154129.38,98322330.42,108165.38,4160.29,270353991.08,172031660.66,63.63
2026,Bindisa Agriculture Private Limited,Uttar Pradesh,Groundnut,Kharif,131,252.83,1.93,994,22.2,1102988.56,413153.04,986293.76,1846093.92,207320.6,4555849.88,34777.48,80878.86,20448602.17,15892752.29,77.72
2026,Bindisa Agriculture Private Limited,Punjab,Wheat,Rabi,546,1545.18,2.83,474,22.5,4952132.64,2761580.64,3939280.8,7436738.4,1495734.24,20585466.72,37702.32,34516.65,53334437.25,32748970.53,61.4
2026,Bindisa Agriculture Private Limited,Punjab,Rice,Kharif,298,1093.66,3.67,505,27.2,2868977.12,959297.76,2180001.12,3658867.84,784154.22,10451298.06,35071.47,36136.32,39520847.73,29069549.67,73.55
2026,Bindisa Agriculture Private Limited,Punjab,Soybean,Kharif,442,1016.6,2.3,841,29.6,4480147.36,2630501.12,3570652.8,6457832.16,779732.2,17918865.64,40540.42,59739.32,60730992.71,42812127.07,70.49
2026,Bindisa Agriculture Private Limited,Punjab,Maize,Kharif,185,749.25,4.05,750,28.3,1331970.4,764109.2,1454751.2,2084254.4,815184.0,6450269.2,34866.32,32377.44,24258796.92,17808527.72,73.41
2026,Bindisa Agriculture Private Limited,Punjab,Cotton,Kharif,154,284.9,1.85,758,32.0,1550693.76,701833.44,911273.44,1838883.2,385754.6,5388438.44,34989.86,84330.8,24025844.92,18637406.48,77.57
2026,Bindisa Agriculture Private Limited,Punjab,Mustard,Rabi,845,1123.85,1.33,600,20.3,7955911.6,2686829.6,7358327.6,14340866.8,1514949.8,33856885.4,40067.32,68795.86,77316227.26,43459341.86,56.21
2026,Bindisa Agriculture Private Limited,Punjab,Sugarcane,Annual,659,48798.95,74.05,828,21.2,7087465.92,3904917.68,2443150.24,10846296.48,39868742.15,64150572.47,97345.33,4625.73,225730766.98,161580194.51,71.58
2026,Bindisa Agriculture Private Limited,Punjab,Groundnut,Kharif,757,1483.72,1.96,792,29.9,7605064.24,2386427.36,7349743.28,7396071.68,1790850.04,26528156.6,35043.8,69491.22,103105512.94,76577356.34,74.27
2026,Bindisa Agriculture Private Limited,Haryana,Wheat,Rabi,558,1908.36,3.42,563,35.4,5117886.72,3044626.56,2448146.88,8088901.92,1893093.12,20592655.2,36904.4,33176.49,63312686.46,42720031.26,67.47
2026,Bindisa Agriculture Private Limited,Haryana,Rice,Kharif,471,1408.29,2.99,507,36.4,5185973.76,2459750.4,4489044.48,7375407.84,1570243.35,21080419.83,44756.73,35232.14,49617070.44,28536650.61,57.51
2026,Bindisa Agriculture Private Limited,Haryana,Soybean,Kharif,422,679.42,1.61,517,24.5,3589869.6,2460395.04,2866156.48,5276046.56,676702.32,14869170.0,35235.0,60712.26,41249123.69,26379953.69,63.95
2026,Bindisa Agriculture Private Limited,Haryana,Maize,Kharif,228,855.0,3.75,662,33.9,2157846.72,1089000.96,1813347.84,3172428.48,641250.0,8873874.0,38920.5,33230.08,28411718.4,19537844.4,68.77
2026,Bindisa Agriculture Private Limited,Haryana,Cotton,Kharif,723,925.44,1.28,377,29.0,6215312.88,2159282.88,4701061.68,9736438.56,831045.12,23643141.12,32701.44,81231.12,75174527.69,51531386.57,68.55
2026,Bindisa Agriculture Private Limited,Haryana,Mustard,Rabi,194,211.46,1.09,491,21.8,1630003.52,830568.32,1671426.4,3205656.0,168110.7,7505764.94,38689.51,74018.99,15652055.63,8146290.69,52.05
2026,Bindisa Agriculture Private Limited,Haryana,Sugarcane,Annual,463,36544.59,78.93,586,24.4,3118175.36,2755479.68,4165962.88,6991337.04,28322057.25,45353012.21,97954.67,4653.9,170074867.4,124721855.19,73.33
2026,Bindisa Agriculture Private Limited,Haryana,Groundnut,Kharif,464,1090.4,2.35,749,30.4,3484602.88,1531534.08,3463147.52,5151810.56,753466.4,14384561.44,31001.21,72334.69,78873745.98,64489184.54,81.76
2026,Bindisa Agriculture Private Limited,Karnataka,Wheat,Rabi,867,3346.62,3.86,988,26.7,5711657.28,4678748.16,4850899.68,10727633.76,3132436.32,29101375.2,33565.6,30936.27,103531939.91,74430564.71,71.89
2026,Bindisa Agriculture Private Limited,Karnataka,Rice,Kharif,661,3047.21,4.61,823,25.0,5530401.92,2137726.88,2800260.4,9696182.56,2489570.57,22654142.33,34272.53,40256.38,122669643.7,100015501.37,81.53
2026,Bindisa Agriculture Private Limited,Karnataka,Soybean,Kharif,256,412.16,1.61,703,36.3,2336849.92,1041694.72,2065285.12,2537041.92,300052.48,8280924.16,32347.36,60311.07,24857810.61,16576886.45,66.69
2026,Bindisa Agriculture Private Limited,Karnataka,Maize,Kharif,889,3067.05,3.45,1074,20.3,9744862.4,3648882.72,3223300.64,13040705.44,3113055.75,32770806.95,36862.55,27603.17,84660302.55,51889495.6,61.29
2026,Bindisa Agriculture Private Limited,Karnataka,Cotton,Kharif,236,361.08,1.53,816,23.9,1921587.52,730184.0,1906181.44,2262126.08,261060.84,7081139.88,30004.83,93644.08,33813004.41,26731864.53,79.06
2026,Bindisa Agriculture Private Limited,Karnataka,Mustard,Rabi,192,322.56,1.68,857,29.0,1402475.52,702412.8,1106626.56,2175390.72,366428.16,5753333.76,29965.28,64395.18,20771309.26,15017975.5,72.3
2026,Bindisa Agriculture Private Limited,Karnataka,Sugarcane,Annual,788,71337.64,90.53,755,26.5,5930677.12,4325300.48,3641568.64,7809332.16,99658683.08,121365561.48,154017.21,4137.86,295185167.05,173819605.57,58.88
2026,Bindisa Agriculture Private Limited,Karnataka,Groundnut,Kharif,612,1156.68,1.89,679,36.9,4603561.92,2521097.28,5032206.72,6745953.6,1568458.08,20471277.6,33449.8,74536.4,86214763.15,65743485.55,76.26
